lon,lat,depth,b1,b2,b3,b4,b5,b6,b8,b10
83.38881683,17.7824955,5.914,-5.909121664,-5.265862712,-4.735054999,-5.649022528,-5.650444312,-5.454618518,-5.516363542,-6.44903204
83.38808441,17.78385925,5.637,-5.761245593,-5.193645302,-4.651240691,-5.49360624,-5.454765146,-5.172288407,-5.297933525,-6.082381623
83.38624573,17.78044891,0.207,-4.306183193,-4.440972425,-3.768802932,-3.795177528,-3.442414109,-3.498114644,-4.24873131,-3.761528197
83.38733673,17.78441048,3.988,-5.497790324,-5.067546374,-4.517776946,-5.226616214,-5.29219954,-5.056264817,-5.037902842,-5.84000872
83.38779449,17.78322983,3.85,-5.639903777,-5.09483592,-4.570474098,-5.352377506,-5.424907539,-5.219474837,-5.248701031,-6.035412664
83.38631439,17.785326,0.646,-4.426110031,-4.442677757,-3.874509948,-4.134945403,-4.46646191,-4.587761019,-4.613900121,-5.334996247
83.3902359,17.78293037,8.257,-6.130529222,-5.483802506,-5.09056768,-5.816376899,-5.771338581,-5.608399522,-5.640555653,-6.627423591
83.3868866,17.78586197,1.07,-4.841001326,-4.622768762,-4.052578292,-4.560517446,-4.887359104,-4.847986364,-4.8753362,-5.574972958
83.38600159,17.78316307,1.097,-5.001886831,-4.6234469,-3.972951004,-4.495239145,-4.727118748,-4.810881246,-4.832588124,-5.4917182
83.38897705,17.78719139,4.459,-5.85546452,-5.173142391,-4.526939102,-5.286496774,-5.355305667,-5.14862879,-5.177587669,-5.878703833
83.38764954,17.78648376,2.563,-5.510286433,-4.948632028,-4.218009488,-4.926881535,-5.101065462,-4.952634509,-4.938318465,-5.709712102
83.38924408,17.78619385,6.183,-5.798652216,-5.231981506,-4.786247138,-5.439964628,-5.454152639,-5.195096604,-5.280756726,-6.114888007
83.38787842,17.78277779,3.704,-5.641422006,-5.061628486,-4.500510535,-5.431415544,-5.553519571,-5.269164634,-5.307100642,-6.066881017
83.38847351,17.78512001,5.771,-5.723422306,-5.251806052,-4.704996028,-5.460538372,-5.485509507,-5.171741085,-5.208522043,-6.098340481
83.39260864,17.78398514,10.604,-5.77684363,-5.730650898,-5.281327689,-5.981421588,-6.04852263,-5.805469345,-5.728805506,-6.880275195
83.38819122,17.78503227,4.943,-5.722618818,-5.119382697,-4.594547355,-5.379598296,-5.423208261,-5.141569851,-5.141131894,-5.946792747
83.38710022,17.78107071,1.431,-5.006591157,-4.757591211,-4.050984404,-4.684909754,-5.082863286,-5.220974121,-5.233901755,-5.962129178
83.38616943,17.78189468,1.723,-5.173979196,-4.70828299,-4.106486073,-4.688865941,-4.98076311,-4.941998579,-5.013133646,-5.656540404
83.38686371,17.7845974,2.544,-5.223635893,-4.748164593,-4.201246509,-5.003747537,-5.123273634,-4.965136966,-4.968425575,-5.677061972
83.39126587,17.78228569,9.751,-6.710750084,-5.748247573,-5.322508745,-5.94782829,-6.069180891,-5.778030437,-5.840005519,-6.954929943
83.38644409,17.78135109,1.197,-5.29600935,-4.775243818,-4.159734719,-4.812936255,-5.061415477,-4.992298249,-5.045805671,-5.656817474
83.38793182,17.7863903,3.679,-5.555402265,-5.00999077,-4.356428087,-5.079700573,-5.145584368,-5.003010703,-4.999342045,-5.74361589
83.38687897,17.78568077,1.625,-4.841111099,-4.729682147,-4.087657817,-4.663528129,-4.959861339,-4.870315233,-4.875364631,-5.666200931
83.39091492,17.78436661,8.951,-6.001157287,-5.469691562,-5.010871528,-5.687671871,-5.741833324,-5.539016563,-5.570582469,-6.599332767
83.39086914,17.78084373,9.21,-6.540597671,-5.750510113,-5.273329291,-5.967912132,-6.052321528,-5.852667716,-5.871109778,-6.881899979
83.3916626,17.78363419,9.623,-5.774645246,-5.680975973,-5.185938785,-5.83207098,-5.860847401,-5.657811405,-5.715488907,-6.879509851
83.38569641,17.78153992,0.144,-4.223184645,-4.388075601,-3.790228976,-3.991688291,-4.198590672,-4.543414812,-4.610639217,-5.029509149
83.38986206,17.78302383,7.961,-6.128194043,-5.457425972,-5.034195001,-5.701828025,-5.770426383,-5.573225635,-5.6401728,-6.626966678
83.38726044,17.78585625,2.445,-5.569504387,-4.92647949,-4.348502591,-5.101095683,-5.18382414,-4.952690009,-4.980500496,-5.69868752
83.38639069,17.78433228,1.503,-4.878913481,-4.560934269,-3.983415915,-4.403680775,-4.683100189,-4.870526386,-4.837556782,-5.527794437
83.38624573,17.78054047,0.449,-4.306195624,-4.355891984,-3.819481503,-3.90936489,-4.173121469,-4.56446347,-4.26960449,-5.018579116
83.38672638,17.78116608,1.197,-5.29697988,-4.807129152,-4.113038362,-4.80230859,-5.111490042,-5.085889078,-5.09327841,-5.853800521
83.38703918,17.78306007,2.076,-5.500105499,-4.792899313,-4.208563911,-4.953223863,-5.250662632,-5.07075512,-5.106053118,-5.853180853
83.39086914,17.78075409,9.51,-6.541221704,-5.750510113,-5.225552074,-6.003107023,-6.015903409,-5.852812667,-5.871244379,-6.882020578
83.38634491,17.78053856,0.287,-4.657604151,-4.529056291,-3.924632865,-4.098153619,-4.336046966,-4.637415798,-4.623978367,-5.099431031
83.39144135,17.78092766,9.958,-5.88253525,-5.785694159,-5.366959892,-6.060733097,-6.053707063,-5.899743902,-5.871969222,-6.956887651
83.38651276,17.78631783,0.142,-4.480537422,-3.601044479,-3.328047469,-3.090111361,-3.117297089,-3.015310904,-3.325340241,-4.18661811
83.39305115,17.78145027,11.664,-5.975353898,-6.112809919,-5.795865947,-6.487447546,-6.498259384,-6.194292666,-6.370081307,-7.274009746
83.38634491,17.78053856,0.518,-4.657604151,-4.529056291,-3.924632865,-4.098153619,-4.336046966,-4.637415798,-4.623978367,-5.099431031
83.38687134,17.78504753,1.874,-5.120438518,-4.810399766,-4.221399064,-4.926918408,-5.16069057,-4.965011898,-4.962258126,-5.709704232
83.38616943,17.78180504,0.756,-5.174127574,-4.68536162,-4.097455229,-4.674452111,-4.980829686,-4.942057014,-5.013133646,-5.732883636
83.38624573,17.78054047,0.284,-4.306195624,-4.355891984,-3.819481503,-3.90936489,-4.173121469,-4.56446347,-4.26960449,-5.018579116
83.38552094,17.78253555,0.08,-4.242393448,-3.618438226,-3.249522725,-3.396265335,-3.413010035,-3.841160204,-3.831230246,-4.969429139
83.38581848,17.78379631,0.391,-4.407349255,-4.022742239,-3.579258546,-3.619301054,-3.638561625,-4.05373989,-4.090382129,-5.167210745
83.3868103,17.78044319,0.625,-4.658079584,-4.653408348,-4.053983859,-4.348774975,-4.573033649,-4.884387114,-4.86650106,-5.194166312
83.38811493,17.7862072,4.155,-5.556171414,-5.018310622,-4.526821635,-5.251603825,-5.318486207,-5.062818938,-5.077728549,-5.852686239
83.38954163,17.78745461,5.138,-6.086541517,-5.324393395,-4.721590391,-5.50317264,-5.597094881,-5.267550929,-5.264008571,-5.975335111
83.39229584,17.78154945,10.73,-6.018848565,-5.934711446,-5.625625029,-6.041788885,-6.359397154,-6.110925608,-6.071206032,-6.996742381
83.38618469,17.78270912,1.105,-5.074690672,-4.70768041,-4.085231225,-4.659843646,-4.871168526,-4.917563087,-4.904342796,-5.575456596
83.38741302,17.78323555,3.06,-5.500929053,-4.996320368,-4.447352247,-5.219648006,-5.302472888,-5.120317012,-5.141665102,-5.815636712
83.3871994,17.78116035,1.157,-5.383082114,-4.775855832,-4.141012947,-4.775794636,-5.179878338,-5.237040211,-5.257862023,-5.947971751
83.38618469,17.78297997,1.732,-5.002420542,-4.713291889,-4.053056997,-4.683432501,-4.911978415,-4.882577885,-4.933159685,-5.614933564
83.38677979,17.78523064,1.671,-5.120123159,-4.735761325,-4.105731256,-4.789167575,-5.017994967,-4.848129917,-4.897855579,-5.645200685
83.38687134,17.78513908,2.125,-5.120363527,-4.810399766,-4.197845241,-4.920752967,-5.160616476,-4.946562737,-4.93246283,-5.709669452
83.38774109,17.78657341,2.882,-5.510422055,-4.948632028,-4.161887374,-4.712070267,-4.905247875,-4.904875263,-4.920820102,-5.732110596
83.38733673,17.78459167,3.441,-5.497428622,-5.210837682,-4.569534226,-5.24339075,-5.393444192,-5.042668295,-5.037847286,-5.86554584
83.39072418,17.78382683,9.057,-6.002595242,-5.57611259,-5.034298846,-5.702187669,-5.78470224,-5.596214265,-5.593486068,-6.599570282
83.38716888,17.7859478,4.017,-5.568970024,-4.863171649,-4.25604145,-4.964336161,-5.08665914,-4.946423988,-4.944144931,-5.698653051
83.38697815,17.78577042,2.235,-4.841177133,-4.842886406,-4.139607589,-4.762683207,-4.959886435,-4.870335752,-4.91490388,-5.666218018
83.38621521,17.78514671,0.85,-4.426100999,-4.502215714,-3.88170838,-4.171590185,-4.393027103,-4.671755361,-4.601229339,-5.268686393
83.38935089,17.78682518,5.961,-6.167702457,-5.313704573,-4.816586821,-5.571374951,-5.562217062,-5.23459636,-5.297331558,-6.066148566
83.38687134,17.78477669,2.837,-5.223467022,-4.766453248,-4.221469369,-4.977447697,-5.123303889,-4.965159925,-4.968348572,-5.677029601
83.3899231,17.78726959,6.403,-6.115005076,-5.452018682,-4.874562799,-5.657941066,-5.671879346,-5.355448984,-5.332020258,-6.131767761
83.38970947,17.78582573,7.281,-5.969424558,-5.465703876,-4.908490944,-5.54943272,-5.574959295,-5.320107159,-5.350073373,-6.22050531
83.3900528,17.78293228,8.238,-6.129564728,-5.534993453,-5.058097449,-5.771483458,-5.756978894,-5.608399522,-5.640459926,-6.47327124
83.38782501,17.78594017,3.758,-5.526179121,-4.994510394,-4.49927427,-5.277475176,-5.392984299,-5.07655447,-5.044189243,-5.790690316
83.38643646,17.78071785,1.061,-5.395275234,-4.620512564,-3.989758726,-4.295125971,-4.539456095,-4.828587492,-4.916948006,-5.547548345
83.38669586,17.78577232,1.247,-4.840813291,-4.56562365,-3.975284181,-4.385515547,-4.664046084,-4.709397515,-4.765333483,-5.482514039
83.38722992,17.78341866,2.775,-5.528799311,-4.980344929,-4.417578518,-5.163222992,-5.31982455,-5.056991504,-5.134348699,-5.865986311
83.38845825,17.78358459,5.939,-5.841257611,-5.263868419,-4.739695656,-5.516314492,-5.519335147,-5.356592603,-5.377595544,-6.239265868
83.38729858,17.7814312,1.538,-5.382963517,-4.853676707,-4.226173113,-4.973692508,-5.340072017,-5.220733047,-5.290836882,-5.990917846
83.38792419,17.78611946,3.79,-5.555763152,-5.002422274,-4.503723766,-5.23457659,-5.318537144,-5.062853968,-5.070838517,-5.802725154
83.39176178,17.78372383,9.797,-5.774645246,-5.713199435,-5.222724382,-5.832396297,-5.860830892,-5.670271307,-5.715488907,-6.879630049
83.38943481,17.78637123,6.523,-5.944460138,-5.282786808,-4.829407894,-5.537478817,-5.574202439,-5.226762403,-5.297556555,-6.131706468
83.38710785,17.78134155,1.695,-5.382709544,-4.788219728,-4.116131342,-4.818708555,-5.111476444,-5.22065273,-5.233829367,-5.879867161
83.38835144,17.78286171,5.222,-5.765588195,-5.167507645,-4.673434233,-5.574635029,-5.612397571,-5.33922675,-5.396810035,-6.297831398
83.39053345,17.78392029,8.724,-6.001329958,-5.445056169,-5.049451236,-5.636625606,-5.741854801,-5.550251116,-5.516503814,-6.572753153
83.39117432,17.78246689,9.048,-6.708382424,-5.780969544,-5.223510836,-5.880943282,-6.107379668,-5.791690941,-5.796867665,-6.845238194
83.38648987,17.78469086,0.876,-5.22281186,-4.591380267,-3.944043799,-4.421988991,-4.777438388,-4.853694334,-4.837461027,-5.614566782
83.39136505,17.78264427,8.989,-6.708631569,-5.780969544,-5.232818542,-5.947368085,-6.068287742,-5.880909135,-5.810773426,-6.880380532
83.38629913,17.78460312,0.924,-4.819193001,-4.5215599,-3.891478846,-4.310169871,-4.596749897,-4.842592393,-4.740992563,-5.527722858
83.39185333,17.78399467,9.865,-5.737142894,-5.550303446,-5.141375815,-5.847224399,-5.891871135,-5.670020333,-5.715241304,-6.777517466
83.38609314,17.78325081,1.212,-5.001886831,-4.628879846,-3.980951753,-4.495239145,-4.727163569,-4.810926436,-4.864966333,-5.556132605
83.39110565,17.7843647,8.996,-6.128480676,-5.508022367,-5.065609553,-5.662171745,-5.770093591,-5.539237547,-5.593002512,-6.599512887
83.38700867,17.78116226,1.655,-5.382674889,-4.757173377,-4.031061261,-4.68000565,-5.082863286,-5.212921871,-5.217963381,-5.879905645
83.38702393,17.78242683,2.23,-5.445829874,-4.806234279,-4.100590837,-4.874899127,-5.202077128,-5.142662445,-5.156573953,-5.866319483
83.38597107,17.78081512,0.167,-4.739725649,-4.467447162,-3.853993839,-3.949725672,-3.985068074,-4.269112817,-4.487387918,-4.888571227
83.38954163,17.78691292,5.958,-6.168474545,-5.335763348,-4.835650841,-5.571575787,-5.562381987,-5.251046092,-5.29735947,-6.082159703
83.38723755,17.78414154,4.073,-5.619456524,-5.211108901,-4.579529863,-5.202259704,-5.29247042,-5.056391745,-5.07789678,-5.802924976
83.38624573,17.78063011,0.744,-4.740121865,-4.372320545,-3.865896256,-4.103455612,-4.173121469,-4.56446347,-4.623978367,-5.018580876
83.38694,17.78269958,2.014,-5.379485061,-4.838609428,-4.21544745,-4.97903751,-5.234219418,-5.023743297,-5.092418069,-5.840494139
83.3885498,17.78358269,6.094,-5.84161351,-5.263868419,-4.751346591,-5.516444796,-5.541639707,-5.338667482,-5.359642812,-6.317636579
83.38608551,17.78234863,0.922,-5.075087079,-4.82491189,-4.14342843,-4.80671847,-4.967652745,-4.871662446,-4.987669009,-5.575595084
83.38713837,17.7838707,2.962,-5.619611902,-5.003049574,-4.41316858,-5.139751279,-5.258175491,-5.043053217,-5.038213841,-5.827621138
83.38624573,17.78054047,0.402,-4.306195624,-4.355891984,-3.819481503,-3.90936489,-4.173121469,-4.56446347,-4.26960449,-5.018579116
83.38672638,17.78080559,0.735,-5.395756816,-4.820315433,-4.166474462,-4.680209822,-4.925816645,-5.011962534,-5.05956616,-5.71107715
83.39279938,17.78380203,10.544,-5.797253893,-5.871996081,-5.343339656,-5.982215114,-6.031049813,-5.94497568,-5.884381836,-6.917149935
83.38677979,17.78513908,1.666,-5.120198599,-4.735761325,-4.127189387,-4.827398619,-5.051764388,-4.946509672,-4.903492141,-5.655692081
83.38631439,17.78541565,0.537,-4.426034662,-4.399258495,-3.809630203,-4.107651872,-4.116898847,-4.32820151,-4.52438738,-5.173592891
83.38700867,17.78098297,1.236,-5.006567088,-4.807647759,-4.077136841,-4.656486649,-5.075941412,-5.189513128,-5.187329115,-5.867003677
83.38726044,17.78585625,1.769,-5.569504387,-4.92647949,-4.348502591,-5.101095683,-5.18382414,-4.952690009,-4.980500496,-5.69868752
83.38638306,17.78342819,1.601,-4.91903287,-4.673006561,-4.061663781,-4.600264505,-4.894101328,-4.905468893,-4.932971853,-5.66656252
83.38703918,17.78342056,2.438,-5.52828532,-4.965136615,-4.357012,-5.038684653,-5.217314583,-5.029878374,-5.085046073,-5.840320777
83.38854218,17.78313065,6.014,-5.765408102,-5.274970734,-4.740084826,-5.562493963,-5.588279733,-5.347918222,-5.41551167,-6.380998598
83.38667297,17.78387642,2.276,-5.30338571,-4.817424795,-4.204742376,-4.891234641,-5.094584725,-4.899519397,-4.93874844,-5.677215273
83.38634491,17.7806282,0.543,-4.740230804,-4.529056291,-3.939834303,-4.116881651,-4.336046966,-4.637415798,-4.737851053,-5.099433015
83.38686371,17.784235,2.983,-5.303076672,-4.810894331,-4.281372173,-4.984383609,-5.176577819,-4.965443093,-4.993196107,-5.709872318
83.39195251,17.78399277,9.691,-5.737462441,-5.635595768,-5.185942613,-5.879080638,-5.860782919,-5.721998806,-5.795642263,-6.777626007
83.38619995,17.78415298,1.064,-4.878872092,-4.536258564,-3.946652728,-4.323562566,-4.596891297,-4.733914094,-4.780563433,-5.527789048
83.39203644,17.78363037,9.046,-5.775979853,-5.780145622,-5.241875988,-5.818117465,-6.048445724,-5.696274017,-5.810307269,-6.87987977
83.38820648,17.78629684,4.332,-5.685506107,-5.075464639,-4.54084893,-5.286329647,-5.292021092,-5.049320267,-5.084505208,-5.802823016
83.38829041,17.78521156,4.951,-5.72264672,-5.192646661,-4.629893155,-5.379584658,-5.413425077,-5.1342939,-5.155711364,-5.946770838
83.38761902,17.78413582,3.91,-5.759047534,-5.16464363,-4.645636353,-5.323218295,-5.403856729,-5.098247867,-5.155805448,-5.975289932
83.38696289,17.78477669,2.938,-5.223653179,-4.804291897,-4.238676893,-5.065400878,-5.130628467,-4.971311103,-4.974515682,-5.677063196
83.38772583,17.78539848,3.855,-5.526367921,-5.018529973,-4.490435231,-5.331721359,-5.346026605,-5.049341468,-5.07770629,-5.852740797
83.38710022,17.78089142,1.178,-5.00668967,-4.801510042,-4.083156359,-4.656441259,-5.062112531,-5.212929396,-5.179972137,-5.89333703
83.38628387,17.78297806,2.114,-5.002565621,-4.724890139,-4.067555565,-4.727832032,-4.967314235,-4.899873229,-4.956864271,-5.645764733
83.38829803,17.78602409,5.283,-5.686389039,-5.173260565,-4.624571695,-5.408604735,-5.412874024,-5.090786234,-5.133578833,-5.905275904
83.38820648,17.78629684,4.354,-5.685506107,-5.075464639,-4.54084893,-5.286329647,-5.292021092,-5.049320267,-5.084505208,-5.802823016
83.38634491,17.7806282,0.93,-4.740230804,-4.529056291,-3.939834303,-4.116881651,-4.336046966,-4.637415798,-4.737851053,-5.099433015
83.39035797,17.78491592,7.481,-6.020933557,-5.383720041,-4.916292639,-5.59810959,-5.674202642,-5.423640516,-5.474287885,-6.471976118
83.38624573,17.78054047,0.343,-4.306195624,-4.355891984,-3.819481503,-3.90936489,-4.173121469,-4.56446347,-4.26960449,-5.018579116
83.38733673,17.78450012,3.839,-5.497542506,-5.092817207,-4.522237288,-5.226639447,-5.318821053,-5.042727654,-5.037826328,-5.865524572
83.38957977,17.7831192,7.518,-6.048853441,-5.44455349,-4.959403626,-5.701533323,-5.812973972,-5.528184551,-5.527083266,-6.472651271
83.39186096,17.78417397,9.768,-5.736597936,-5.537027978,-5.167510423,-5.831494946,-5.814776831,-5.585441289,-5.677173715,-6.714802874
83.38648224,17.78369904,1.324,-5.376357935,-4.72468535,-4.152532034,-4.742717294,-5.066321851,-4.87660148,-4.915432492,-5.666538428
83.38645935,17.78207207,2.805,-5.354642474,-4.793352583,-4.128016409,-4.812524443,-5.06075952,-5.017593438,-5.09255528,-5.767517535
83.38542175,17.78226662,0.337,-4.242490387,-3.509981666,-3.348884723,-3.282001011,-3.367007909,-3.648071847,-3.537507364,-5.087029955
83.38759613,17.78269196,3.115,-5.640798225,-4.907984772,-4.377388454,-5.245477168,-5.366935329,-5.227934333,-5.298675686,-5.933485826
83.39267731,17.78199768,11.098,-6.068195474,-5.975326222,-5.744670344,-6.249942396,-6.358669894,-6.150353314,-6.187413696,-7.080399938
83.38844299,17.78240967,4.581,-5.660835405,-5.122942862,-4.591175998,-5.540417084,-5.649922626,-5.295468089,-5.435322441,-6.27842004
83.38648224,17.78387833,2.025,-5.302951474,-4.672721448,-4.133616826,-4.763202497,-4.98588049,-4.832160062,-4.870275063,-5.624901278
83.38883209,17.78348923,6.5,-6.019393156,-5.327425216,-4.805575853,-5.609891203,-5.687288518,-5.385068647,-5.484448092,-6.381020322
83.38796997,17.78268623,3.874,-5.641957135,-5.062209625,-4.49609549,-5.452525999,-5.553519571,-5.294969238,-5.35095579,-6.166902551
83.38796234,17.7818737,2.8,-5.660863777,-4.991119282,-4.315861647,-5.402618021,-5.457144918,-5.367278069,-5.360759814,-6.22125447
83.38658905,17.7849617,0.782,-5.120107105,-4.591277209,-3.980691965,-4.535429677,-4.777363377,-4.881693223,-4.869883975,-5.655659329
83.38691711,17.78116417,1.524,-5.297349561,-4.763216349,-4.031061261,-4.684862753,-5.104367484,-5.121642587,-5.172114217,-5.853915848
83.38628387,17.7830677,1.619,-5.002444513,-4.748922932,-4.050110356,-4.683432501,-4.936190176,-4.899817833,-4.956864271,-5.656123145
83.38886261,17.78583717,6.347,-5.837298696,-5.1929378,-4.768175549,-5.429654095,-5.413661157,-5.164103753,-5.20842891,-6.050382242
83.38920593,17.78330421,6.875,-6.0210502,-5.339158134,-4.876081563,-5.623305816,-5.649566605,-5.454067151,-5.495125695,-6.448693312
83.3861084,17.78442574,0.357,-4.819127133,-4.492949592,-3.860301892,-4.197888189,-4.481951552,-4.690507196,-4.70766016,-5.4914555
83.38796997,17.78268623,3.83,-5.641957135,-5.062209625,-4.49609549,-5.452525999,-5.553519571,-5.294969238,-5.35095579,-6.166902551
83.38589478,17.78216934,0.99,-5.075062495,-4.587554228,-4.019271584,-4.532158471,-4.843273795,-4.865999483,-4.865323368,-5.48309342
83.38621521,17.78523636,0.369,-4.42606783,-4.429412658,-3.872066099,-4.129451339,-4.23625569,-4.534128049,-4.580405564,-5.247531477
83.38683319,17.78206825,1.942,-5.355495306,-4.799892341,-4.14692239,-4.874908153,-5.178574372,-5.030977407,-5.156701259,-5.828229988
83.39202118,17.7821846,10.108,-6.014941349,-5.801696447,-5.468248484,-6.117266847,-6.38198028,-5.930283949,-5.981714095,-6.995305111
83.38581085,17.78325462,0.974,-4.407575933,-4.470391877,-3.881970705,-4.132526148,-4.2830298,-4.663132366,-4.684935046,-5.36620886
83.39295959,17.78163147,11.14,-6.070646097,-6.161055965,-5.714667968,-6.401842438,-6.527015478,-6.214660847,-6.370288725,-7.274009746
83.3864975,17.78505325,1.079,-5.119777515,-4.565890279,-3.898792927,-4.320108139,-4.721591529,-4.820902471,-4.790498913,-5.594557642
83.39173889,17.78227997,9.676,-5.921732638,-5.748781383,-5.376512508,-6.001830271,-6.170458892,-5.946403928,-5.885195487,-6.995033606
83.38648987,17.78433037,1.641,-5.223271742,-4.571070956,-4.018880595,-4.539726491,-4.825618687,-4.87057484,-4.859101999,-5.604606412
83.38672638,17.78107643,0.979,-5.395156413,-4.81383887,-4.144003176,-4.80230859,-5.104297601,-5.107179396,-5.09327841,-5.853953022
83.38571167,17.78289413,0.76,-4.330341463,-4.276268754,-3.742772469,-4.058192242,-3.996420648,-4.571613741,-4.644685425,-5.366291095
83.38634491,17.78053856,0.268,-4.657604151,-4.529056291,-3.924632865,-4.098153619,-4.336046966,-4.637415798,-4.623978367,-5.099431031
83.38644409,17.78135109,1.063,-5.29600935,-4.775243818,-4.159734719,-4.812936255,-5.061415477,-4.992298249,-5.045805671,-5.656817474
83.38650513,17.78577614,0.601,-4.84057037,-4.521281023,-3.869692037,-4.165844103,-4.558208417,-4.709311417,-4.572201919,-5.319881575
83.38656616,17.78324509,1.32,-5.377499219,-4.690362404,-4.053115873,-4.659592549,-4.973506851,-4.978308847,-5.018771026,-5.688184062
83.38656616,17.78333664,1.37,-5.377314155,-4.713314822,-4.094040461,-4.693092749,-4.973506851,-4.978247849,-5.031684818,-5.688150091
83.38671875,17.78071404,0.594,-5.395943887,-4.763517888,-4.144215193,-4.554131249,-4.890314406,-5.011962534,-5.020376195,-5.605820112
83.38648224,17.78387833,1.957,-5.302951474,-4.672721448,-4.133616826,-4.763202497,-4.98588049,-4.832160062,-4.870275063,-5.624901278
83.38883972,17.78403091,6.507,-5.99341629,-5.315895279,-4.8050863,-5.483361888,-5.587197891,-5.338357139,-5.405434441,-6.20227087
83.38689423,17.78640366,0.092,-4.480821447,-4.580740531,-3.967319807,-4.188946921,-4.706766589,-4.676321228,-4.568114338,-5.304992334
83.39195251,17.78408241,9.802,-5.737189404,-5.635630218,-5.185942613,-5.878873494,-5.860767146,-5.790073853,-5.781689107,-6.777509801
83.39038849,17.78699303,7.549,-6.144757155,-5.571106133,-4.957653763,-5.684582705,-5.69863342,-5.276777493,-5.404986513,-6.166508052
83.38696289,17.78477669,3.225,-5.223653179,-4.804291897,-4.238676893,-5.065400878,-5.130628467,-4.971311103,-4.974515682,-5.677063196
83.39033508,17.78319931,8.414,-6.129777744,-5.522122445,-5.058102576,-5.729413809,-5.785084479,-5.596748202,-5.640432521,-6.655409585
83.39147186,17.78336716,9.736,-6.13426245,-5.681639545,-5.195002173,-5.758882195,-5.958714353,-5.683112129,-5.715612449,-6.879604808
83.38829041,17.78512192,5.014,-5.722791367,-5.18335558,-4.614668377,-5.389383368,-5.453746431,-5.1415595,-5.155711364,-5.989834129
83.3874588,17.78648567,1.517,-5.337498913,-4.729695437,-4.087714325,-4.731915037,-4.916989619,-4.875981269,-4.892146122,-5.65571791
83.38663483,17.78134727,1.585,-5.296408603,-4.813493097,-4.172662211,-4.835235665,-5.163595035,-5.058042829,-5.079370828,-5.853722615
83.38658905,17.78469086,1.572,-5.222996513,-4.644580624,-4.018800385,-4.573532518,-4.820066919,-4.899046232,-4.892244281,-5.634893716
83.38722992,17.78359795,2.939,-5.528362917,-5.019376855,-4.413299255,-5.147658125,-5.319638155,-5.077382373,-5.105755398,-5.865910654
83.38796997,17.78268623,3.85,-5.641957135,-5.062209625,-4.49609549,-5.452525999,-5.553519571,-5.294969238,-5.35095579,-6.166902551
83.38844299,17.78249931,4.546,-5.660583844,-5.122702498,-4.595925828,-5.540550685,-5.600940565,-5.348482983,-5.435322441,-6.298008286
83.38742065,17.78341675,3.27,-5.52931169,-4.996102117,-4.49107241,-5.236185698,-5.293297028,-5.091683649,-5.141665102,-5.86606526
83.3865509,17.78180122,1.902,-5.355397684,-4.793854195,-4.179013397,-4.910458165,-5.132850859,-5.051057816,-5.032587328,-5.732993883
83.38677979,17.78504944,2.11,-5.120273577,-4.729882898,-4.15549601,-4.855645016,-5.051829967,-4.965011898,-4.914993634,-5.655724833
83.38643646,17.7806282,0.398,-4.740339008,-4.609982738,-3.981732523,-4.266347298,-4.4418948,-4.77095793,-4.850091626,-5.248491767
83.3861084,17.78424454,0.645,-4.878639949,-4.497813813,-3.889055936,-4.197888189,-4.533667212,-4.724048749,-4.68009014,-5.491452902
83.38655853,17.78261375,1.409,-5.37879522,-4.825218113,-4.19848116,-4.92830013,-5.117284398,-5.037051804,-5.106072405,-5.767385328
83.38624573,17.78054047,0.413,-4.306195624,-4.355891984,-3.819481503,-3.90936489,-4.173121469,-4.56446347,-4.26960449,-5.018579116
83.38697052,17.78531837,2.618,-5.120379117,-4.883919501,-4.194488732,-5.003468571,-5.160573548,-4.964909667,-4.956185499,-5.70965273
83.38843536,17.78222847,4.386,-5.661381028,-5.123193759,-4.591175998,-5.563886631,-5.688533568,-5.304404961,-5.45518743,-6.339080663
83.38624573,17.78054047,0.396,-4.306195624,-4.355891984,-3.819481503,-3.90936489,-4.173121469,-4.56446347,-4.26960449,-5.018579116
83.38742065,17.78350639,3.391,-5.52909324,-5.012009449,-4.490879079,-5.236192612,-5.293297028,-5.091683649,-5.15605463,-5.865951973
83.3861618,17.78099251,0.47,-4.739761981,-4.573130706,-3.957831208,-4.253529803,-4.449029136,-4.796315368,-4.866045556,-5.483463983
83.38616943,17.78153419,0.824,-5.021905494,-4.663093816,-4.059215428,-4.579176721,-4.883522288,-4.966802507,-4.994391186,-5.625585496
83.38922119,17.78456879,6.705,-5.924730295,-5.393596538,-4.817382764,-5.538385131,-5.622960658,-5.338185478,-5.395937367,-6.338139591
83.38702393,17.78197479,1.893,-5.502644002,-4.866223193,-4.250241379,-5.005956836,-5.277190067,-5.157959169,-5.186817902,-5.906226038
83.38952637,17.78627968,6.563,-5.945038935,-5.282786808,-4.842096585,-5.548774011,-5.485822998,-5.226762403,-5.297687687,-6.131844705
83.38687897,17.78531837,2.034,-5.120214186,-4.829835231,-4.178013827,-4.908535344,-5.137810354,-4.946562737,-4.90352791,-5.698615388
83.39126587,17.78219414,9.406,-6.71062849,-5.748209601,-5.354211308,-6.001036548,-6.068982311,-5.778030437,-5.840005519,-6.955060045
83.38845825,17.78349304,5.843,-5.841562202,-5.294439069,-4.705796157,-5.516444796,-5.530503064,-5.347733072,-5.386875347,-6.25832638
83.38774109,17.78630257,3.327,-5.554994316,-5.002078992,-4.34473402,-5.079519242,-5.199764911,-4.996468644,-4.992999949,-5.72090875
