Lon,lat,dep£¨Lon istead£©,b1,b2,b3,b4,b5,b6,b8,b10
83.38569641,17.78162956,0.584,0.020659931,0.018445788,0.026527118,0.019219978,0.015112853,0.009687594,0.010301731,0.005437884
83.38634491,17.78053856,0.347,0.015497352,0.016812027,0.023983585,0.01761963,0.014101113,0.010976244,0.011182774,0.006684481
83.38796997,17.78268623,3.79,0.009554104,0.012352725,0.015386655,0.005301793,0.004886748,0.006310325,0.006112713,0.002681988
83.38692474,17.78152466,1.875,0.011016415,0.013667626,0.019293739,0.008425818,0.006425339,0.007132111,0.006958451,0.003526897
83.38610077,17.78352165,0.663,0.013318091,0.016834799,0.023201834,0.01368901,0.010129047,0.009694605,0.00937824,0.004448057
83.39045715,17.78491402,7.458,0.008434536,0.010294531,0.011407694,0.0047652,0.004357543,0.005703347,0.005477429,0.002130429
83.38941956,17.78528786,6.459,0.008681403,0.011095949,0.012271854,0.004994922,0.005111695,0.006185766,0.006285867,0.002646284
83.39009857,17.786726,6.916,0.008154012,0.009988229,0.011265681,0.004726938,0.004673253,0.00605725,0.005905496,0.002609707
83.39247894,17.78136635,10.796,0.008436772,0.008345587,0.007834042,0.002899263,0.002785537,0.003380074,0.00350559,0.001351749
83.38560486,17.78154182,0.315,0.020660952,0.020897435,0.030937158,0.024293721,0.031234058,0.025496187,0.015066773,0.010025213
83.38867188,17.78547859,5.745,0.009042714,0.011680627,0.013184437,0.005491136,0.005292439,0.007011457,0.006796775,0.002940935
83.38601685,17.78460693,0.209,0.01408435,0.017523609,0.02529674,0.018036967,0.017612854,0.013408085,0.011914494,0.006395238
83.38845825,17.78349304,5.913,0.008912484,0.011040601,0.01327691,0.005036442,0.004976944,0.006052483,0.005945348,0.002498711
83.39064026,17.78446007,8.343,0.008546313,0.01044804,0.011001508,0.004718124,0.004311106,0.005571773,0.005517473,0.001982668
83.38597107,17.78099442,0.471,0.014750802,0.01707847,0.02473362,0.018862627,0.015284681,0.011151833,0.010552266,0.006171336
83.38687134,17.78495789,2.169,0.011980601,0.014165797,0.018911269,0.008265134,0.006925792,0.008271046,0.008281812,0.004007918
83.38598633,17.78225899,1.066,0.012258724,0.014309554,0.020802462,0.009726382,0.008631572,0.008869287,0.008824274,0.004667288
83.39048004,17.78003693,9.285,0.008210377,0.009039317,0.009710266,0.003618361,0.003405827,0.004683739,0.004398064,0.001756923
83.38653564,17.7808075,1.005,0.010545994,0.015136832,0.020693131,0.011986002,0.009587905,0.008298077,0.008099006,0.004077476
83.38589478,17.78216934,1.122,0.012258878,0.016198892,0.022200245,0.011773759,0.008894159,0.008997681,0.009078433,0.004740716
83.38643646,17.7808075,1.049,0.010547002,0.01545227,0.021441745,0.013187276,0.011079717,0.008644302,0.008183547,0.004481253
83.38618469,17.78306961,1.616,0.012730659,0.014996355,0.021654651,0.01062006,0.008370866,0.009130649,0.008572804,0.004227316
83.38677979,17.78486824,1.918,0.011398785,0.014741939,0.020261694,0.008710759,0.007278251,0.008271424,0.008493263,0.004081591
83.38678741,17.78550148,1.505,0.013906032,0.015165839,0.021611227,0.010582886,0.007983046,0.009137386,0.009170216,0.0041187
83.38624573,17.78054047,0.394,0.019492935,0.018852161,0.026173372,0.02106956,0.016417051,0.011709022,0.015356412,0.007198182
83.39096069,17.78743744,7.129,0.008208133,0.009562992,0.011311986,0.004501669,0.004318232,0.005837758,0.005904171,0.002462029
83.38634491,17.78053856,0.205,0.015497352,0.016812027,0.023983585,0.01761963,0.014101113,0.010976244,0.011182774,0.006684481
83.38739014,17.78133965,1.575,0.010600506,0.01350408,0.01854001,0.007754494,0.00580669,0.006609566,0.006447237,0.003121688
83.38711548,17.78188324,2.178,0.010082282,0.013458713,0.018345283,0.007668197,0.006250359,0.007046555,0.006958864,0.003306589
83.3874054,17.78278351,2.784,0.010088873,0.013515105,0.017846402,0.006778748,0.005462266,0.006876143,0.007215228,0.003344045
83.38759613,17.78269196,3.115,0.009558216,0.013408532,0.01679231,0.006287633,0.005681366,0.006658152,0.006367307,0.003233495
83.38634491,17.78071976,0.545,0.014744655,0.016550133,0.022887493,0.015760429,0.011692579,0.009291775,0.009366428,0.004555144
83.39050293,17.7813015,8.231,0.007518288,0.008573918,0.008910646,0.003581655,0.003103128,0.004386676,0.004360959,0.001868551
83.38634491,17.78053856,0.374,0.015497352,0.016812027,0.023983585,0.01761963,0.014101113,0.010976244,0.011182774,0.006684481
83.38627625,17.78252602,0.52,0.012258411,0.014782401,0.020103006,0.009146959,0.007752813,0.008522514,0.008275251,0.004189847
83.38703156,17.78251648,2.206,0.010323302,0.013988259,0.01919903,0.00820684,0.006518026,0.007568683,0.007215491,0.003454376
83.39040375,17.78094101,7.845,0.007456954,0.008889845,0.00885946,0.00335505,0.003499486,0.004255521,0.004148555,0.001868217
83.38877869,17.78647041,5.295,0.009045936,0.01136999,0.013538433,0.004957484,0.005206317,0.006926855,0.006925124,0.003051769
83.38672638,17.78107643,1.042,0.010546693,0.014137813,0.020093435,0.009227097,0.007083551,0.007346689,0.007506962,0.003452802
83.39033508,17.78329086,8.587,0.008186302,0.010230307,0.010592408,0.00431054,0.004086045,0.00496189,0.004921515,0.001871428
83.3875351,17.7850399,4.048,0.010105759,0.013110978,0.015902165,0.006433644,0.006043827,0.007663753,0.007645483,0.003676992
83.38716888,17.78585815,1.301,0.00982157,0.013431951,0.017912207,0.00773132,0.007015715,0.008402341,0.008324609,0.003861581
83.38634491,17.7808094,0.694,0.014745445,0.016028266,0.022738377,0.014651181,0.01108014,0.008644716,0.00869054,0.004555133
83.38758087,17.78160667,0.92,0.009956689,0.01255927,0.017889937,0.006683899,0.00527849,0.006609691,0.006237058,0.002681152
83.38903809,17.78484154,6.394,0.008683741,0.011149089,0.012928407,0.005085647,0.004892685,0.006575597,0.006370885,0.002646172
83.39144135,17.78092766,9.91,0.008795891,0.00909235,0.0089025,0.003349017,0.003362087,0.004033703,0.004186418,0.001536319
83.38569641,17.78145027,0.16,0.020659406,0.018654101,0.026824627,0.020588972,0.016029675,0.011930577,0.011862788,0.007126298
83.38802338,17.7863884,3.968,0.009873677,0.012269733,0.016957009,0.007015482,0.006838019,0.008010868,0.008069522,0.003787429
83.38722992,17.78341866,2.793,0.009978936,0.012892864,0.016297607,0.006739551,0.005906561,0.007658235,0.007259985,0.003418491
83.38863373,17.7826786,5.686,0.009138784,0.01171535,0.013119135,0.004627791,0.004354565,0.005874899,0.00572899,0.002277247
83.38764954,17.78648376,2.141,0.010053131,0.013114277,0.01896213,0.008265401,0.007103203,0.008358329,0.008535737,0.003897891
83.39073181,17.78436852,8.494,0.008544224,0.010499963,0.010648638,0.004717486,0.004222392,0.005397995,0.005263032,0.001945785
83.3865509,17.78198051,1.846,0.010732482,0.014775455,0.019998215,0.008519704,0.007177393,0.007913996,0.007595645,0.003748051
83.3866272,17.78071594,0.621,0.010544128,0.015187885,0.020642221,0.011986002,0.009717861,0.008210046,0.008139635,0.004260669
83.39186096,17.78435516,9.493,0.009411006,0.009963754,0.009984458,0.00404005,0.00399614,0.00487355,0.004877802,0.001797327
83.39134216,17.78074837,10.171,0.008795162,0.008933809,0.00920593,0.003439095,0.003361629,0.004032272,0.004186005,0.001536088
83.38667297,17.78387642,1.127,0.010982905,0.014108759,0.019158829,0.008528469,0.007142801,0.008743719,0.008532656,0.004007342
83.38800049,17.78485489,4.511,0.009515172,0.012158813,0.014945297,0.005849555,0.005469605,0.007142386,0.007093729,0.003272118
83.38713837,17.78396034,3.22,0.009634079,0.012581579,0.015549701,0.006697909,0.006042704,0.007791232,0.00781283,0.003639617
83.38643646,17.7808075,1.102,0.010547002,0.01545227,0.021441745,0.013187276,0.011079717,0.008644302,0.008183547,0.004481253
83.38793182,17.7863903,3.531,0.009874695,0.012692137,0.017058311,0.007238099,0.006838019,0.008011248,0.00811148,0.003787429
83.38874054,17.78348923,6.369,0.008440367,0.010931188,0.012669978,0.004722473,0.004403155,0.005921869,0.005732274,0.002277668
83.3868866,17.78604126,0.385,0.017330177,0.015899073,0.021911684,0.012451231,0.009476372,0.009138141,0.009804476,0.00455954
83.39074707,17.78590393,7.645,0.008551869,0.010558654,0.01125777,0.004632357,0.004314281,0.00548918,0.005562889,0.002277564
83.39055634,17.78572655,7.591,0.008554045,0.010191349,0.011358878,0.004632291,0.004314921,0.005619054,0.005690201,0.002167406
83.38793182,17.7863903,3.608,0.009874695,0.012692137,0.017058311,0.007238099,0.006838019,0.008011248,0.00811148,0.003787429
83.38624573,17.78054047,0.573,0.019492935,0.018852161,0.026173372,0.02106956,0.016417051,0.011709022,0.015356412,0.007198182
83.38989258,17.78528214,7.7,0.008441673,0.010247757,0.011816371,0.004858167,0.0050659,0.006010433,0.005903121,0.002388399
83.38697052,17.78540802,2.237,0.011982389,0.013588468,0.019312648,0.007774821,0.006883299,0.008272297,0.008620303,0.003934806
83.38900757,17.78258324,6.607,0.008721558,0.010446725,0.011907381,0.004536381,0.004573046,0.005526344,0.005473603,0.002092811
83.38610077,17.7836132,1.11,0.0133189,0.016785126,0.023201834,0.013778612,0.010217194,0.009695008,0.009632003,0.004411552
83.38643646,17.7808075,0.803,0.010547002,0.01545227,0.021441745,0.013187276,0.011079717,0.008644302,0.008183547,0.004481253
83.39183807,17.78236771,9.596,0.008688584,0.009258999,0.008708254,0.003490547,0.003060083,0.003908785,0.004275885,0.001611167
83.38646698,17.78270531,1.526,0.010623421,0.014205568,0.019853042,0.008523586,0.007005263,0.008306809,0.007809863,0.00378575
83.38634491,17.7808094,0.432,0.014745445,0.016028266,0.022738377,0.014651181,0.01108014,0.008644716,0.00869054,0.004555133
83.38703918,17.78323936,2.354,0.010095387,0.013731788,0.01750032,0.007498596,0.006434347,0.007789076,0.007726156,0.003455134
83.38643646,17.7808075,1.013,0.010547002,0.01545227,0.021441745,0.013187276,0.011079717,0.008644302,0.008183547,0.004481253
83.38684082,17.78252029,1.989,0.010617682,0.014726218,0.019999586,0.008476197,0.006651718,0.007914961,0.007512245,0.003601539
83.38802338,17.78629875,4.412,0.009873209,0.012636865,0.01625506,0.006612632,0.006309223,0.007881278,0.007857697,0.003677087
83.38782501,17.78575897,4.142,0.009989445,0.012795838,0.01545109,0.006075963,0.00600053,0.007620913,0.007604016,0.003640252
83.38690948,17.78062248,0.502,0.01269972,0.014606964,0.020040551,0.010693185,0.008531597,0.007820061,0.007927557,0.004297178
83.38678741,17.78540993,1.828,0.011984904,0.015164386,0.02156182,0.010093116,0.00798263,0.009137016,0.009170347,0.004118644
83.38677979,17.78495979,2.112,0.011981585,0.014848677,0.019912211,0.008800638,0.007278672,0.008227986,0.008493263,0.004081646
83.39006805,17.78437805,7.759,0.008551518,0.010611521,0.011408432,0.004721269,0.004181485,0.005747434,0.005646268,0.002093616
83.3870697,17.78567886,0.964,0.009821661,0.013483749,0.01851259,0.008087701,0.007015472,0.008618128,0.008451666,0.003934858
83.38774109,17.78630257,3.516,0.009876273,0.012745125,0.017209157,0.007239227,0.006530811,0.00805534,0.008154376,0.003860996
83.38579559,17.78226089,1.213,0.020203916,0.0168809,0.023944153,0.013551882,0.010387255,0.008868875,0.009290022,0.00481439
83.38774109,17.78630257,3.419,0.009876273,0.012745125,0.017209157,0.007239227,0.006530811,0.00805534,0.008154376,0.003860996
83.38629913,17.78442383,0.748,0.014080099,0.016630422,0.024052083,0.014358118,0.010351797,0.009006866,0.009676562,0.004559123
83.38571167,17.78280449,0.75,0.019171393,0.019915581,0.027922159,0.018296557,0.01939429,0.011634815,0.012288893,0.005255689
83.38624573,17.78054047,0.447,0.019492935,0.018852161,0.026173372,0.02106956,0.016417051,0.011709022,0.015356412,0.007198182
83.38629913,17.78460312,0.855,0.014081482,0.016893223,0.024649331,0.014447595,0.011097508,0.009180139,0.010099075,0.004559295
83.38684082,17.78279114,1.479,0.010620242,0.014204068,0.019801062,0.008521782,0.006564703,0.007873407,0.007597846,0.003601635
83.38801575,17.78593826,4.238,0.009987323,0.012426091,0.014697318,0.006077039,0.005780201,0.007491245,0.00756164,0.003456388
83.38598633,17.78198814,1.384,0.011673003,0.01541076,0.021599343,0.010748892,0.008894121,0.008997681,0.008696474,0.004667187
83.38687134,17.78513908,2.014,0.011982033,0.014165775,0.019262122,0.008309964,0.00675111,0.008401355,0.008577826,0.003898032
83.38733673,17.78468132,3.778,0.010105932,0.012215736,0.015600481,0.006299856,0.005736432,0.007793351,0.007815017,0.003419799
83.3899231,17.78745079,5.86,0.008218611,0.010414698,0.012579537,0.004686398,0.004587872,0.006015968,0.006289067,0.002830644
83.39135742,17.78210258,9.082,0.008572744,0.008625515,0.009063516,0.003447192,0.003236888,0.004516663,0.004276477,0.001427562
83.38626099,17.78126144,0.753,0.012596688,0.015403901,0.021295255,0.011144416,0.008273204,0.008689596,0.008354999,0.004592163
83.38581085,17.78298378,0.972,0.019171068,0.017409101,0.024494946,0.013953975,0.012144046,0.010427532,0.010222151,0.005145733
83.38651276,17.78631783,0.209,0.017335506,0.03331637,0.040097259,0.046513215,0.045289632,0.050324146,0.037329379,0.015781859
83.39289093,17.78371048,10.715,0.008631933,0.008838416,0.008457144,0.00335933,0.003194029,0.003607885,0.004150905,0.001354149
83.3861618,17.781353,0.95,0.012598488,0.015509433,0.021995278,0.011634152,0.009240965,0.008993651,0.008397929,0.004592377
83.38778687,17.78277969,3.296,0.009557033,0.012566213,0.015839055,0.005437354,0.005064697,0.006658193,0.006325374,0.002976238
83.39295197,17.78145218,11.547,0.008549835,0.007971551,0.007324962,0.002538757,0.002518961,0.00329115,0.003080728,0.001351116
83.38760376,17.78323364,3.511,0.009563449,0.012202892,0.014788254,0.00588873,0.005551823,0.007136347,0.006835946,0.003270776
83.39219666,17.78145981,10.642,0.0084408,0.008667158,0.007887231,0.002946095,0.002964451,0.003511962,0.003677451,0.001756421
83.38579559,17.78181076,1.313,0.020200266,0.017558439,0.025335435,0.015767563,0.012051503,0.009688363,0.009584091,0.005181057
83.38667297,17.78396606,0.686,0.010983906,0.014108759,0.019158829,0.008573523,0.007363011,0.008743719,0.008660145,0.004007446
83.39298248,17.78370857,10.767,0.008630894,0.008888897,0.008455246,0.003493742,0.003194029,0.00365001,0.003811422,0.001354149
83.38648987,17.78469086,0.98,0.011400328,0.016160026,0.023603927,0.013026647,0.009430483,0.009093067,0.009296253,0.004228652
83.39092255,17.7847271,8.493,0.008544616,0.010288117,0.010648689,0.00458228,0.004222866,0.005528485,0.005178563,0.001945616
83.38591003,17.78352547,0.88,0.013320028,0.017622052,0.025392443,0.017059432,0.013808928,0.011723433,0.011236478,0.00499926
83.38722992,17.7835083,2.81,0.009979802,0.012734376,0.016297607,0.006739551,0.005907039,0.007658235,0.007303302,0.003418598
83.38786316,17.78160477,1.594,0.009953477,0.012292325,0.016734896,0.006235425,0.005189592,0.006175566,0.005812301,0.002276404
83.38759613,17.7827816,3.028,0.009559081,0.013041253,0.016190901,0.006198826,0.005461784,0.006572851,0.006198692,0.003233613
83.38839722,17.78638458,4.433,0.009401417,0.011687606,0.014445311,0.005807574,0.005384125,0.007274411,0.007264888,0.003456087
83.3871994,17.78097916,1.068,0.012701043,0.014238501,0.020789636,0.00980269,0.007257691,0.006737643,0.006616449,0.003158571
83.38702393,17.78197479,0.332,0.010084162,0.013723573,0.01849499,0.007714257,0.006119709,0.007046986,0.006958864,0.003306706
83.38999176,17.78537178,7.503,0.008440063,0.010247757,0.011715294,0.004947092,0.004670106,0.006010265,0.005860928,0.002388458
83.38819122,17.78503227,4.611,0.009279315,0.012000885,0.014340993,0.005626,0.005425915,0.007142058,0.007220161,0.003198476
83.38759613,17.7826004,3.136,0.009557343,0.01335533,0.017043035,0.006285631,0.005681366,0.006658193,0.006367307,0.003086461
83.38681793,17.78080368,0.842,0.01054296,0.01418822,0.019741032,0.010116179,0.008269293,0.007820061,0.007547553,0.003893371
83.3866806,17.78468895,1.676,0.011398339,0.015267132,0.020710928,0.009780211,0.007541596,0.008573819,0.008788667,0.004081536
83.38710022,17.78079987,1.222,0.012700382,0.014502564,0.020789636,0.010781841,0.00769595,0.006868277,0.007080889,0.003415619
83.38667297,17.78432846,1.074,0.010987456,0.015737427,0.020660426,0.009511028,0.007759841,0.008529733,0.008618898,0.004081308
83.38668823,17.78541183,1.393,0.01198589,0.015532399,0.022757905,0.011116886,0.009036585,0.009525916,0.009339139,0.004118759
83.38754272,17.78567314,3.492,0.009817577,0.01258741,0.01615496,0.00647921,0.006046003,0.008054564,0.007815739,0.003493525
83.3915329,17.78074646,10.13,0.00873441,0.008876094,0.008595233,0.003079199,0.003052367,0.004205835,0.004143985,0.001756359
83.39138794,17.78427124,9.139,0.007714994,0.009595228,0.010389807,0.004311508,0.003953831,0.004961512,0.005048621,0.0019447
83.38666534,17.78360558,1.809,0.010629948,0.014316709,0.019356908,0.009061806,0.007184896,0.008310308,0.008278036,0.00386012
83.38750458,17.78278351,3.077,0.010087708,0.013358178,0.017196016,0.00637742,0.005462266,0.006573287,0.006834173,0.003233741
83.38627625,17.78288841,1.991,0.012728043,0.014996355,0.020753831,0.009817393,0.007974315,0.008740671,0.008404051,0.004116721
83.38677216,17.78468895,1.877,0.011397335,0.014899687,0.020411296,0.008710759,0.007278429,0.008401399,0.008577429,0.004044759
83.38962555,17.78636932,6.529,0.008626415,0.01062336,0.01192259,0.005041676,0.004762783,0.006317649,0.006160501,0.00272016
83.38619232,17.7834301,0.713,0.013316313,0.01630996,0.022403613,0.012712056,0.010040425,0.00930507,0.00899735,0.004411552
83.39068604,17.78093719,8.62,0.007453782,0.009308886,0.009260225,0.00348739,0.003409909,0.004167119,0.00427432,0.001794468
83.38570404,17.7822628,0.275,0.02037736,0.017196201,0.02508891,0.015991163,0.010738514,0.009646426,0.010303988,0.004887928
83.3886795,17.78638077,5.221,0.009398332,0.011474962,0.013539555,0.005314722,0.005074959,0.007100228,0.006925402,0.003015331
83.3861084,17.78433418,0.685,0.013616496,0.017208768,0.025394833,0.016087506,0.012323893,0.010475224,0.01039497,0.004706115
83.38896179,17.78592682,6.076,0.008924893,0.011049932,0.012629683,0.005312116,0.005467809,0.007011189,0.006838895,0.003161494
83.39102936,17.78553963,8.107,0.008371934,0.009976191,0.011052676,0.004540335,0.004092116,0.005356507,0.005391872,0.002166738
83.38634491,17.78053856,0.278,0.015497352,0.016812027,0.023983585,0.01761963,0.014101113,0.010976244,0.011182774,0.006684481
83.38784027,17.78666306,2.451,0.010052582,0.012956178,0.021210177,0.011870584,0.009254746,0.008790492,0.008662245,0.00382432
83.38620758,17.78451538,0.937,0.014082014,0.016997416,0.024649773,0.014936023,0.012324171,0.010475494,0.010225811,0.004559225
83.38890839,17.7823143,6.16,0.008719941,0.010973682,0.012661401,0.00458099,0.004527024,0.005525451,0.00530339,0.002092472
83.38690948,17.78071213,0.654,0.010542102,0.014555886,0.020040551,0.010382012,0.00804791,0.007258486,0.007505598,0.003893371
83.38910675,17.78303337,6.89,0.008666319,0.01087248,0.011859877,0.004583226,0.004310691,0.005571574,0.005305666,0.002166619
83.39167023,17.78399658,9.944,0.009234215,0.00969856,0.010033347,0.004128394,0.003819198,0.004959338,0.00491936,0.001723628
83.38713074,17.78314781,2.453,0.010094363,0.013572774,0.01750032,0.00731772,0.006169918,0.007527175,0.007217946,0.003455134
83.3881073,17.78593636,5.436,0.009871813,0.011687253,0.014395279,0.005852526,0.005780201,0.007404367,0.007434141,0.003419773
83.38653564,17.78089714,0.942,0.010546852,0.014455227,0.020693131,0.01100782,0.008359293,0.007951803,0.008014778,0.00393077
83.38643646,17.7808075,0.94,0.010547002,0.01545227,0.021441745,0.013187276,0.011079717,0.008644302,0.008183547,0.004481253
83.38692474,17.78188705,1.286,0.010727597,0.0137748,0.018594615,0.007937256,0.006119709,0.007566012,0.007043777,0.003453861
83.3901825,17.78554916,7.751,0.008381329,0.010298903,0.011261027,0.004812271,0.004448093,0.005793422,0.005648671,0.002278176
83.3922348,17.78398895,10.415,0.009110795,0.009480038,0.009575637,0.004034933,0.003508413,0.004653011,0.004409531,0.00161263
83.3857193,17.78316498,0.025,0.019173374,0.019082824,0.027576566,0.018784143,0.014813766,0.01073045,0.011362076,0.005256085
83.39038849,17.78708267,7.083,0.008210879,0.009933412,0.011516592,0.004548493,0.004319702,0.00640282,0.005905071,0.002682935
83.38638306,17.78342819,0.812,0.013314376,0.015365305,0.021454543,0.011065505,0.008503587,0.008699526,0.008574157,0.004044002
83.38710022,17.78079987,1.233,0.012700382,0.014502564,0.020789636,0.010781841,0.00769595,0.006868277,0.007080889,0.003415619
83.39086914,17.78084373,9.081,0.007451808,0.009202329,0.009360713,0.003575907,0.003365344,0.004165783,0.00418884,0.001610457
83.39135742,17.78165245,9.565,0.008570379,0.008728264,0.00895804,0.003668863,0.003057864,0.004427649,0.004189798,0.001463736
83.38581848,17.78379631,0.269,0.018195624,0.023924973,0.032130573,0.02781773,0.027303081,0.018650895,0.018101936,0.006284711
83.39000702,17.7869072,6.643,0.008156025,0.010200913,0.011467926,0.004863347,0.004673956,0.00605725,0.006033525,0.002609707
83.3901825,17.78554916,7.669,0.008381329,0.010298903,0.011261027,0.004812271,0.004448093,0.005793422,0.005648671,0.002278176
83.38912964,17.7843895,7.011,0.008679186,0.010673041,0.012321438,0.004903652,0.004934238,0.006097837,0.005819291,0.002352138
83.39317322,17.78370667,10.833,0.008628808,0.008571452,0.008404016,0.003537013,0.003634067,0.003867427,0.003937922,0.001574054
83.39000702,17.786726,6.939,0.008155056,0.010146154,0.011366798,0.0049068,0.0046737,0.00605725,0.005947968,0.002609707
83.38835907,17.78322411,5.543,0.009144217,0.011247804,0.012972103,0.004811743,0.004931934,0.006052042,0.006071921,0.00249848
83.38994598,17.78230095,7.699,0.008004396,0.010120648,0.010941512,0.004306161,0.004037362,0.004914348,0.004918438,0.002054628
83.38869476,17.78701401,4.421,0.00946016,0.011951569,0.014998222,0.006567036,0.005736596,0.007491055,0.007603377,0.003346184
83.38600159,17.78316307,1.165,0.012733428,0.015840065,0.023052018,0.012178338,0.009864888,0.009434239,0.009334976,0.004705022
83.38745117,17.78576469,3.426,0.009818037,0.01258741,0.016658342,0.006569221,0.006222429,0.008098009,0.007985652,0.003714051
83.38647461,17.78315735,1.379,0.0106277,0.015099714,0.022551365,0.010664161,0.007974811,0.008264912,0.008276956,0.003970011
83.38643646,17.7806282,0.422,0.014743866,0.015973162,0.022887493,0.015049275,0.012786558,0.009765817,0.009196758,0.005839703
83.38624573,17.78044891,0.342,0.019493103,0.017805645,0.027313873,0.023495242,0.03300032,0.031547926,0.01565144,0.02383245
83.38598633,17.7818985,1.038,0.011672165,0.015777038,0.021699592,0.010926423,0.009287874,0.009428884,0.008780973,0.004850572
83.38634491,17.7806282,0.504,0.014744812,0.016812027,0.023685636,0.017311577,0.014101113,0.010976244,0.010126543,0.006684469
83.38802338,17.78629875,3.875,0.009873209,0.012636865,0.01625506,0.006612632,0.006309223,0.007881278,0.007857697,0.003677087
83.38745117,17.78612518,3.077,0.01081368,0.01337745,0.017960984,0.007641733,0.006882946,0.007969206,0.008070735,0.003934736
83.38696289,17.78477669,3.186,0.011395793,0.014215673,0.018660866,0.007327707,0.006925792,0.008227607,0.008280964,0.004007862
83.38634491,17.7809906,1.056,0.014747013,0.015136832,0.020793507,0.012344248,0.009589544,0.008645092,0.008100322,0.004555246
83.39086151,17.77985191,9.843,0.00785318,0.009193997,0.009202262,0.003436639,0.002874018,0.004638273,0.004056355,0.001609065
83.38788605,17.78341103,4.452,0.009562108,0.012150846,0.014435356,0.005575082,0.005155267,0.00670416,0.006623466,0.002976883
83.38751984,17.78413773,4.11,0.009631718,0.01194767,0.014442543,0.005983201,0.005952985,0.007401379,0.007346737,0.003235349
83.38673401,17.78188896,1.425,0.010729609,0.01398709,0.019647779,0.008384082,0.006340498,0.007826363,0.007552077,0.003747936
83.38635254,17.78116989,0.855,0.012595711,0.014142187,0.019945411,0.010431913,0.008273204,0.008689558,0.008100322,0.004592264
83.39144135,17.78101921,9.795,0.008796777,0.00909235,0.008953066,0.003306363,0.003451814,0.00403412,0.00431395,0.001536435
83.38635254,17.78116989,0.843,0.012595711,0.014142187,0.019945411,0.010431913,0.008273204,0.008689558,0.008100322,0.004592264
83.38638306,17.78379059,1.805,0.013317621,0.015368636,0.021258157,0.010177846,0.008681015,0.00909002,0.009040687,0.004264637
83.38782501,17.78548813,4.284,0.009988055,0.012320513,0.015049698,0.006165478,0.005692696,0.007533984,0.007603471,0.003456568
83.38921356,17.78357506,7.089,0.008437086,0.010980737,0.012164531,0.004764821,0.004313253,0.005747048,0.005434223,0.002130318
83.38672638,17.78125572,0.891,0.011015875,0.014244298,0.020943264,0.009584519,0.006733534,0.007476944,0.007549959,0.003453356
83.3881073,17.78593636,5.214,0.009871813,0.011687253,0.014395279,0.005852526,0.005780201,0.007404367,0.007434141,0.003419773
83.39134216,17.78074837,9.95,0.008795162,0.008933809,0.00920593,0.003439095,0.003361629,0.004032272,0.004186005,0.001536088
83.38742828,17.78404808,4.411,0.009631876,0.012000385,0.014192361,0.006161249,0.005908948,0.007401379,0.007347057,0.003308594
83.38628387,17.78333855,0.499,0.013314376,0.01526132,0.022354227,0.011555157,0.008503627,0.008741911,0.008574157,0.004080402
83.38742828,17.78422928,4.18,0.009633613,0.012475327,0.014795342,0.006162747,0.00595394,0.007402233,0.007474602,0.003272304
83.38793182,17.78647995,3.667,0.009875714,0.012692513,0.018459776,0.008442787,0.007101088,0.008314196,0.008111659,0.003787489
83.39221191,17.78263474,10.079,0.008335159,0.009044993,0.008504005,0.00308815,0.00305879,0.003692054,0.003767568,0.001463898
83.38620758,17.78478622,0.824,0.014083297,0.017051533,0.024998717,0.016132927,0.012718962,0.010562624,0.010141973,0.005220491
83.38629913,17.78442383,1.147,0.014080099,0.016630422,0.024052083,0.014358118,0.010351797,0.009006866,0.009676562,0.004559123
83.38620758,17.78442383,0.814,0.014081053,0.016841618,0.024649331,0.015023798,0.011754542,0.010173074,0.010141348,0.004559123
83.39031982,17.78184509,7.343,0.007936988,0.008790991,0.009320668,0.003763432,0.003417288,0.004476469,0.004491786,0.001796211
83.38786316,17.78160477,1.624,0.009953477,0.012292325,0.016734896,0.006235425,0.005189592,0.006175566,0.005812301,0.002276404
83.39009857,17.78645515,7.311,0.008386126,0.010514271,0.011364955,0.004770815,0.00480389,0.005882574,0.005693399,0.002425727
83.38777924,17.78214645,2.662,0.009492526,0.013140635,0.017189806,0.006059268,0.004972293,0.006352219,0.0062382,0.002755042
83.39048004,17.78699112,7.465,0.008151826,0.009723062,0.011163072,0.004279618,0.004363041,0.005968961,0.00586307,0.002462216
83.38607788,17.78216743,1.901,0.011673835,0.014151276,0.020500859,0.009590947,0.007619533,0.008868502,0.008358688,0.004373186
83.38665771,17.78288269,0.779,0.010623111,0.014310512,0.020752858,0.00928119,0.006697954,0.007917872,0.007598512,0.00360209
83.38731384,17.78269386,2.319,0.01032096,0.013359704,0.018398281,0.007225978,0.00568176,0.006876534,0.007215228,0.003344055
83.38628387,17.78351974,1.242,0.013316152,0.015995568,0.022204632,0.011467124,0.008592347,0.008786771,0.008955154,0.004117553
83.38780975,17.7846756,4.381,0.009515733,0.012002478,0.014895895,0.005671233,0.005645747,0.007229391,0.007220712,0.003272238
83.38732147,17.7831459,2.88,0.010092332,0.013098933,0.017047727,0.006558997,0.005772169,0.007268074,0.00713238,0.003564962
83.38601685,17.78442574,0.172,0.014082965,0.017418638,0.025992667,0.018169211,0.016739666,0.01220106,0.011914494,0.006321674
83.38961792,17.78555679,6.936,0.008563504,0.010567871,0.011466276,0.005083415,0.004891877,0.006315358,0.006158284,0.00264622
83.38648987,17.78460121,1.413,0.011399882,0.016106963,0.023354733,0.012938054,0.009079369,0.009006772,0.009296426,0.004265204
